elapsed_s,raw_bass,smoothed_b,scaled_b,mean_history,kick_ratio_needed,drop_ratio_needed,is_kick,is_drop,beat_bpm
20.400,0.92826,2.04386,91,181.90,236.47,327.42,0,0,97.7
20.400,3.41356,2.72871,122,178.60,232.18,321.48,0,0,97.7
20.400,0.73553,1.73212,77,174.18,226.43,313.52,0,0,97.7
20.400,3.50126,2.61669,117,170.75,221.97,307.35,0,0,97.7
20.400,2.33893,2.47781,111,167.18,217.33,300.92,0,0,97.7
20.483,1.40780,1.94280,87,163.00,211.90,293.40,0,0,97.7
20.484,3.75836,2.85058,128,161.18,209.53,290.12,0,0,97.7
20.484,0.82586,1.83822,82,158.93,206.60,286.07,0,0,97.7
20.484,3.81158,2.82490,127,158.35,205.85,285.03,0,0,97.7
20.484,0.45091,1.63791,73,156.68,203.68,282.02,0,0,97.7
20.484,3.54450,2.59120,116,153.22,199.19,275.81,0,0,97.7
20.485,2.54967,2.57044,115,149.75,194.68,269.55,0,0,97.7
20.570,1.54986,2.06015,92,145.70,189.41,262.26,0,0,97.7
20.570,3.30616,2.68315,120,142.35,185.06,256.23,0,0,97.7
20.571,0.47815,1.58065,71,137.78,179.11,248.00,0,0,97.7
20.571,3.88475,2.73270,122,134.47,174.82,242.06,0,0,97.7
20.571,0.43057,1.58163,71,129.90,168.87,233.82,0,0,97.7
20.571,3.73765,2.65964,119,126.53,164.48,227.75,0,0,97.7
20.572,2.18376,2.42170,108,122.88,159.74,221.18,0,0,97.7
20.655,1.67371,2.04771,92,118.83,154.47,213.89,0,0,97.7
20.655,2.89606,2.47188,111,115.25,149.83,207.45,0,0,97.7
20.655,0.54192,1.50690,67,111.55,145.02,200.79,0,0,97.7
20.655,4.48050,2.99370,134,109.12,141.86,196.43,0,0,97.7
20.656,0.80431,1.89901,85,106.47,138.42,191.66,0,0,97.7
20.656,3.27267,2.58584,116,106.47,138.42,191.66,0,0,97.7
20.656,1.79267,2.18925,98,105.78,137.51,190.40,0,0,97.7
20.656,1.75149,1.97037,88,105.30,136.89,189.54,0,0,97.7
20.740,2.56955,2.26996,102,104.47,135.82,188.06,0,0,97.7
20.740,0.89888,1.58442,71,104.05,135.27,187.29,0,0,97.7
20.740,4.25638,2.92040,131,104.67,136.08,188.41,0,0,97.7
20.740,0.16832,1.54436,69,103.70,134.81,186.66,0,0,97.7
20.741,3.70557,2.62497,118,104.42,135.75,187.97,0,0,97.7
20.741,1.35462,1.98979,89,103.22,134.19,185.81,0,0,97.7
20.741,2.14737,2.06858,93,102.88,133.74,185.18,0,0,97.7
20.826,2.51814,2.29336,103,102.17,132.83,183.91,0,0,97.7
20.826,1.16154,1.72745,77,101.97,132.57,183.56,0,0,97.7
20.826,4.27506,3.00126,135,102.45,133.19,184.41,1,0,89.8
20.826,0.09173,1.54649,69,101.28,131.66,182.30,0,0,89.8
20.827,3.22642,2.38645,107,101.15,131.50,182.07,0,0,89.8
20.827,0.77241,1.57943,71,99.38,129.19,178.88,0,0,89.8
20.827,2.53436,2.05689,92,99.40,129.22,178.92,0,0,89.8
20.911,2.96475,2.51082,112,99.15,128.90,178.47,0,0,89.8
20.912,1.58536,2.04809,92,99.53,129.38,179.15,0,0,89.8
20.912,3.98703,3.01756,135,99.97,129.97,179.95,1,0,89.8
20.912,0.47269,1.74512,78,99.15,128.90,178.47,0,0,89.8
20.913,3.35398,2.54955,114,99.83,129.77,179.69,0,0,89.8
20.913,0.77935,1.66445,74,98.47,128.02,177.25,0,0,89.8
20.914,2.99631,2.33038,104,99.03,128.73,178.25,0,0,89.8
20.914,2.42664,2.37851,107,98.53,128.08,177.35,0,0,89.8
20.996,1.48462,1.93157,86,98.85,128.50,177.93,0,0,89.8
20.997,3.82535,2.87846,129,99.17,128.93,178.51,1,0,89.8
20.997,0.57598,1.72722,77,98.22,127.69,176.81,0,0,89.8
20.997,3.40548,2.56635,115,98.80,128.44,177.84,0,0,89.8
20.997,0.87328,1.71982,77,97.72,127.04,175.91,0,0,89.8
20.997,3.36543,2.54262,114,98.80,128.44,177.84,0,0,89.8
20.997,2.56186,2.55224,114,98.60,128.18,177.48,0,0,89.8
21.081,1.34247,1.94735,87,99.00,128.70,178.20,0,0,89.8
21.082,3.57573,2.76154,124,99.12,128.86,178.43,0,0,89.8
21.082,0.85800,1.80977,81,98.45,127.99,177.21,0,0,89.8
21.083,3.90044,2.85511,128,99.35,129.16,178.83,0,0,89.8
21.083,0.73550,1.79531,80,98.58,128.15,177.44,0,0,89.8
21.083,3.79301,2.79416,125,100.03,130.03,180.05,0,0,89.8
21.084,3.44957,3.12186,140,100.17,130.23,180.31,1,0,89.8
21.084,3.49677,3.30932,148,101.75,132.28,183.15,1,0,89.8
21.167,3.79627,3.55279,159,102.83,133.67,185.09,1,0,89.8
21.168,3.81368,3.68324,165,104.50,135.85,188.10,1,0,89.8
21.168,2.86042,3.27183,147,105.97,137.77,190.75,1,0,89.8
21.168,4.49838,3.88510,174,107.78,140.11,194.00,1,0,89.8
21.169,3.99210,3.93860,177,110.42,143.55,198.76,1,0,89.8
21.169,3.31639,3.62749,163,111.22,144.59,200.20,1,0,89.8
21.169,5.22086,4.42418,199,114.47,148.82,206.06,1,0,89.8
21.252,3.18056,3.80237,171,115.80,150.54,208.44,1,0,89.8
21.253,5.82178,4.81207,216,118.97,154.67,214.16,0,1,89.8
21.253,4.20670,4.50939,202,121.70,158.21,219.06,1,0,89.8
21.253,3.52563,4.01751,180,123.62,160.71,222.53,1,0,89.8
21.254,5.22456,4.62103,207,126.88,164.94,228.38,1,0,89.8
21.254,2.63407,3.62755,163,127.58,165.85,229.64,0,0,89.8
21.254,4.41468,4.02112,180,130.35,169.46,234.63,1,0,89.8
21.337,3.82339,3.92225,176,132.07,171.70,237.73,1,0,89.8
21.338,2.80080,3.36152,151,134.07,174.30,241.33,0,0,89.8
21.338,3.85529,3.60841,162,135.82,176.57,244.48,0,0,89.8
21.338,2.58984,3.09912,139,136.50,177.45,245.70,0,0,89.8
21.338,2.83677,2.96795,133,137.53,178.78,247.55,0,0,89.8
21.339,4.37199,3.66997,165,138.28,179.76,248.90,0,0,89.8
21.339,2.33338,3.00167,135,139.70,181.61,251.46,0,0,89.8
21.339,4.09387,3.54777,159,140.82,183.07,253.48,0,0,89.8
21.423,3.37889,3.46333,155,142.85,185.71,257.13,0,0,89.8
21.423,2.52906,2.99620,134,143.60,186.68,258.48,0,0,89.8
21.424,3.25395,3.12507,140,144.43,187.75,259.97,0,0,89.8
21.424,2.98984,3.05746,137,145.70,189.41,262.26,0,0,89.8
21.424,3.04724,3.05235,137,145.90,189.67,262.62,0,0,89.8
21.424,3.94509,3.49872,157,147.90,192.27,266.22,0,0,89.8
21.424,11.84978,7.67425,254,151.38,196.79,272.48,1,0,89.8
21.508,18.66252,13.16839,254,155.80,202.54,280.44,1,0,89.8
21.508,15.09173,14.13006,254,159.30,207.09,286.74,1,0,89.8
21.509,8.19537,11.16272,254,162.80,211.64,293.04,1,0,89.8
21.509,8.82105,9.99188,254,166.97,217.07,300.56,1,0,89.8
21.509,5.38333,7.68761,254,170.22,221.29,306.40,1,0,89.8
21.509,14.58152,11.13456,254,174.55,226.92,314.19,1,0,89.8
21.509,11.05964,11.09710,254,177.70,231.01,319.86,1,0,89.8
21.594,5.79731,8.44721,254,182.05,236.67,327.69,1,0,89.8
21.594,7.46592,7.95656,254,185.28,240.86,333.50,1,0,89.8
21.594,2.98857,5.47257,246,187.93,244.30,338.27,1,0,89.8
21.594,2.86237,4.16747,187,188.90,245.57,340.02,0,0,89.8
21.594,5.80022,4.98384,224,190.53,247.68,342.94,0,0,89.8
21.594,1.16618,3.07501,138,189.85,246.81,341.73,0,0,89.8
21.594,2.44786,2.76144,124,189.28,246.06,340.69,0,0,89.8
21.595,4.77902,3.77023,169,189.15,245.90,340.47,0,0,89.8
21.678,2.03293,2.90158,130,187.97,244.37,338.36,0,0,89.8
21.679,2.73807,2.81982,126,187.05,243.17,336.69,0,0,89.8
21.679,2.54099,2.68041,120,185.07,240.60,333.13,0,0,89.8
21.679,2.36562,2.52301,113,183.62,238.71,330.53,0,0,89.8
21.679,9.36107,5.94204,254,184.57,239.95,332.24,1,0,89.8
21.679,29.98385,17.96295,254,185.88,241.64,334.57,1,0,89.8
21.679,26.45643,22.20969,254,187.72,244.04,337.90,1,0,89.8
21.764,18.84945,20.52957,254,188.90,245.57,340.02,1,0,89.8
21.764,13.72219,17.12588,254,191.18,248.53,344.12,1,0,89.8
21.765,27.55957,22.34273,254,193.03,250.93,347.44,1,0,89.8
21.765,14.15542,18.24908,254,194.97,253.47,350.95,1,0,89.8
21.765,8.88241,13.56574,254,197.55,256.81,355.59,0,0,89.8
21.765,17.78020,15.67297,254,199.85,259.81,359.73,0,0,89.8
21.765,15.18046,15.42672,254,202.72,263.54,364.90,0,0,89.8
21.849,11.89844,13.66258,254,205.75,267.48,370.35,0,0,89.8
21.850,11.58459,12.62358,254,207.97,270.37,374.36,0,0,89.8
21.850,13.86930,13.24644,254,210.95,274.24,379.71,0,0,89.8
21.850,12.28464,12.76554,254,213.32,277.32,383.99,0,0,89.8
21.851,9.36006,11.06280,254,215.80,280.54,388.44,0,0,89.8
21.851,5.98990,8.52635,254,218.80,284.44,393.84,0,0,89.8
21.851,6.87755,7.70195,254,221.65,288.15,398.97,0,0,89.8
21.852,3.59035,5.64615,254,224.57,291.95,404.24,0,0,89.8
21.936,6.68782,6.16699,254,227.50,295.75,409.50,0,0,89.8
21.937,6.03723,6.10211,254,229.93,298.90,413.87,0,0,89.8
21.937,3.75824,4.93017,221,229.10,297.83,412.38,0,0,89.8
21.938,11.16953,8.04985,254,229.10,297.83,412.38,0,0,89.8
21.938,10.72939,9.38962,254,229.10,297.83,412.38,0,0,89.8
21.938,8.82187,9.10575,254,229.10,297.83,412.38,0,0,89.8
21.938,11.99860,10.55217,254,229.10,297.83,412.38,0,0,89.8
22.021,10.06049,10.30633,254,229.10,297.83,412.38,0,0,89.8
22.022,6.12714,8.21673,254,229.10,297.83,412.38,0,0,89.8
22.022,9.51497,8.86585,254,229.10,297.83,412.38,0,0,89.8
22.022,5.77723,7.32154,254,229.10,297.83,412.38,0,0,89.8
22.022,5.54094,6.43124,254,229.10,297.83,412.38,0,0,89.8
22.022,4.95695,5.69410,254,229.30,298.09,412.74,0,0,89.8
22.022,5.50960,5.60185,252,230.93,300.20,415.67,0,0,89.8
22.105,4.51248,5.05716,227,231.00,300.30,415.80,0,0,89.8
22.106,1.72770,3.39243,152,231.35,300.75,416.43,0,0,89.8
22.106,3.53448,3.46345,155,232.12,301.76,417.82,0,0,89.8
22.106,4.68892,4.07619,183,232.47,302.22,418.45,0,0,89.8
22.107,5.04776,4.56197,205,234.35,304.66,421.83,0,0,89.8
22.107,2.19704,3.37951,152,235.00,305.50,423.00,0,0,89.8
22.107,4.56344,3.97147,178,236.45,307.38,425.61,0,0,89.8
22.107,4.45623,4.21385,189,238.35,309.86,429.03,0,0,89.8
22.190,2.30197,3.25791,146,235.65,306.35,424.17,0,0,89.8
22.191,2.63304,2.94547,132,232.60,302.38,418.68,0,0,89.8
22.191,3.79523,3.37035,151,230.03,299.03,414.05,0,0,89.8
22.191,2.53382,2.95208,132,226.97,295.07,408.56,0,0,89.8
22.191,2.17785,2.56497,115,223.50,290.55,402.30,0,0,89.8
22.191,3.75560,3.16028,142,220.70,286.91,397.26,0,0,89.8
22.191,3.59894,3.37961,152,218.15,283.60,392.67,0,0,89.8
22.276,1.54373,2.46167,110,214.55,278.92,386.19,0,0,89.8
22.277,2.36183,2.41175,108,210.90,274.17,379.62,0,0,89.8
22.277,3.84913,3.13044,140,208.05,270.47,374.49,0,0,89.8
22.277,2.36009,2.74526,123,204.78,266.21,368.60,0,0,89.8
22.277,1.91213,2.32870,104,201.03,261.33,361.85,0,0,89.8
22.278,3.55863,2.94366,132,197.97,257.37,356.36,0,0,89.8
22.278,3.16927,3.05647,137,195.05,253.57,351.09,0,0,89.8
22.361,1.57047,2.31347,104,191.30,248.69,344.34,0,0,89.8
22.361,2.42007,2.36677,106,187.60,243.88,337.68,0,0,89.8
22.362,3.43854,2.90265,130,184.50,239.85,332.10,0,0,89.8
22.362,2.33779,2.62022,117,181.07,235.40,325.94,0,0,89.8
22.362,1.93298,2.27660,102,177.28,230.46,319.10,0,0,89.8
22.362,3.58104,2.92882,131,174.20,226.46,313.56,0,0,89.8
22.362,3.06476,2.99679,134,172.03,223.63,309.65,0,0,89.8
22.362,1.56951,2.28315,102,168.22,218.69,302.81,0,0,89.8
22.446,2.36918,2.32616,104,164.47,213.82,296.06,0,0,89.8
22.447,3.01323,2.66970,120,161.12,209.46,290.03,0,0,89.8
22.447,1.76879,2.21925,99,157.25,204.43,283.05,0,0,89.8
22.447,1.85808,2.03866,91,153.18,199.13,275.72,0,0,89.8
22.448,3.38860,2.71363,122,149.88,194.84,269.78,0,0,89.8
22.448,3.15648,2.93505,132,146.82,190.87,264.28,0,0,89.8
22.448,1.47429,2.20467,99,142.95,185.83,257.31,0,0,89.8
22.532,2.39559,2.30013,103,139.18,180.93,250.52,0,0,89.8
22.532,2.90879,2.60446,117,135.75,176.47,244.35,0,0,89.8
22.533,1.66111,2.13278,95,131.82,171.37,237.28,0,0,89.8
22.534,1.71214,1.92246,86,128.30,166.79,230.94,0,0,89.8
22.534,2.96765,2.44505,110,127.25,165.43,229.05,0,0,89.8
22.534,3.31143,2.87824,129,126.60,164.58,227.88,0,0,89.8
22.535,1.34902,2.11363,95,124.40,161.72,223.92,0,0,89.8
22.617,2.21861,2.16612,97,121.70,158.21,219.06,0,0,89.8
22.618,3.38931,2.77772,124,121.00,157.30,217.80,0,0,89.8
22.619,1.44586,2.11179,95,118.92,154.60,214.06,0,0,89.8
22.619,1.61413,1.86296,83,116.28,151.16,209.30,0,0,89.8
22.619,3.10480,2.48388,111,115.40,150.02,207.72,0,0,89.8
22.620,3.02244,2.75316,123,115.17,149.73,207.31,0,0,89.8
22.620,1.52582,2.13949,96,113.80,147.94,204.84,0,0,89.8
22.620,2.10297,2.12123,95,112.88,146.74,203.18,0,0,89.8
22.703,2.95293,2.53708,114,112.85,146.70,203.13,0,0,89.8
22.704,1.78955,2.16331,97,111.72,145.24,201.10,0,0,89.8
22.704,1.44746,1.80539,81,109.95,142.94,197.91,0,0,89.8
22.705,2.95125,2.37832,107,109.88,142.84,197.78,0,0,89.8
22.705,2.98861,2.68346,120,110.17,143.23,198.31,0,0,89.8
22.705,1.16804,1.92575,86,108.83,141.47,195.89,0,0,89.8
22.705,2.87095,2.39835,107,108.42,140.95,195.16,0,0,89.8
22.788,3.19951,2.79893,125,108.95,141.64,196.11,0,0,89.8
22.789,2.17842,2.48867,111,108.42,140.95,195.16,0,0,89.8
22.789,0.62283,1.55575,70,106.75,138.78,192.15,0,0,89.8
22.789,2.54424,2.04999,92,106.45,138.39,191.61,0,0,89.8
22.789,2.70585,2.37792,107,106.47,138.42,191.66,0,0,89.8
22.789,1.04969,1.71381,77,105.15,136.70,189.27,0,0,89.8
22.790,1.80511,1.75946,79,104.20,135.46,187.56,0,0,89.8
22.790,3.28545,2.52246,113,104.47,135.82,188.06,0,0,89.8
22.873,2.46088,2.49167,112,104.00,135.20,187.20,0,0,89.8
22.873,1.27431,1.88299,84,102.75,133.58,184.95,0,0,89.8
22.874,2.62981,2.25640,101,102.72,133.54,184.91,0,0,89.8
22.874,3.13097,2.69369,121,103.15,134.09,185.67,0,0,89.8
22.874,2.45410,2.57389,115,103.03,133.93,185.45,0,0,89.8
22.874,0.96345,1.76867,79,102.53,133.28,184.55,0,0,89.8
22.874,2.87307,2.32087,104,102.85,133.70,185.13,0,0,89.8
22.959,2.66611,2.49349,112,102.60,133.38,184.68,0,0,89.8
22.960,1.11809,1.80579,81,101.33,131.72,182.39,0,0,89.8
22.960,2.45195,2.12887,95,101.22,131.59,182.20,0,0,89.8
22.960,3.48520,2.80703,126,101.80,132.34,183.24,0,0,89.8
22.960,2.42451,2.61577,117,101.80,132.34,183.24,0,0,89.8
22.960,0.56203,1.58890,71,101.20,131.56,182.16,0,0,89.8
22.961,2.65866,2.12378,95,101.42,131.85,182.56,0,0,89.8
23.044,2.46128,2.29253,103,101.25,131.62,182.25,0,0,89.8
23.044,0.47090,1.38171,62,99.58,129.45,179.24,0,0,89.8
23.044,2.45863,1.92017,86,99.35,129.16,178.83,0,0,89.8
23.044,3.36016,2.64017,118,99.88,129.84,179.78,0,0,89.8
23.044,2.29202,2.46609,110,99.53,129.38,179.15,0,0,89.8
23.044,1.28407,1.87508,84,99.25,129.03,178.65,0,0,89.8
23.045,2.77569,2.32538,104,99.78,129.71,179.60,0,0,89.8
23.045,2.78992,2.55765,115,99.88,129.84,179.78,0,0,89.8
23.129,0.83099,1.69432,76,98.70,128.31,177.66,0,0,89.8
23.130,2.31063,2.00248,90,98.55,128.12,177.39,0,0,89.8
23.130,2.91284,2.45766,110,98.92,128.60,178.06,0,0,89.8
23.130,2.29066,2.37416,106,98.72,128.34,177.70,0,0,89.8
23.130,1.45834,1.91625,86,98.45,127.99,177.21,0,0,89.8
23.130,2.96841,2.44233,109,99.15,128.90,178.47,0,0,89.8
23.131,2.89756,2.66995,120,99.47,129.32,179.06,0,0,89.8
23.215,0.34808,1.50901,67,98.15,127.60,176.67,0,0,89.8
23.216,2.20656,1.85779,83,98.08,127.50,176.53,0,0,89.8
23.216,3.19051,2.52415,113,98.22,127.69,176.81,0,0,89.8
23.216,2.12748,2.32582,104,97.70,127.01,175.86,0,0,89.8
23.217,2.66519,2.49550,112,97.72,127.04,175.91,0,0,89.8
23.217,3.20180,2.84865,128,99.17,128.93,178.51,0,0,89.8
23.217,2.77115,2.80990,126,100.03,130.03,180.05,0,0,89.8
23.300,0.66074,1.73532,78,99.30,129.09,178.74,0,0,89.8
23.301,2.40057,2.06795,93,99.70,129.61,179.46,0,0,89.8
23.301,3.07203,2.56999,115,100.60,130.78,181.08,0,0,89.8
23.301,1.99911,2.28455,102,100.33,130.42,180.59,0,0,89.8
23.302,1.55543,1.91999,86,99.67,129.58,179.41,0,0,89.8
23.302,3.05407,2.48703,111,100.35,130.45,180.63,0,0,89.8
23.302,2.66697,2.57700,115,100.70,130.91,181.26,0,0,89.8
23.302,2.85070,2.71385,122,100.72,130.94,181.31,0,0,89.8
23.386,18.06172,10.38779,254,104.20,135.46,187.56,0,1,89.8
23.386,15.45815,12.92297,254,108.58,141.15,195.44,0,1,89.8
23.387,10.49930,11.71113,254,112.33,146.02,202.19,0,1,89.8
23.387,14.59700,13.15407,254,115.88,150.64,208.58,0,1,89.8
23.387,7.37717,10.26562,254,120.20,156.26,216.36,0,1,89.8
23.388,11.14858,10.70710,254,124.17,161.43,223.51,0,1,89.8
23.389,10.75744,10.73227,254,127.38,165.59,229.28,0,1,89.8
23.471,7.27507,9.00367,254,130.80,170.04,235.44,0,1,89.8
23.471,4.17367,6.58867,254,135.38,175.99,243.68,0,1,89.8
23.471,4.53288,5.56078,250,139.25,181.03,250.65,1,0,89.8
23.472,3.37420,4.46749,201,141.70,184.21,255.06,1,0,89.8
23.472,4.25129,4.35939,196,145.05,188.57,261.09,1,0,89.8
23.472,2.47138,3.41539,153,146.72,190.74,264.11,0,0,89.8
23.472,3.72547,3.57043,160,147.78,192.11,266.00,0,0,89.8
23.556,2.24134,2.90588,130,148.28,192.76,266.90,0,0,89.8
23.557,3.49721,3.20154,144,149.78,194.71,269.60,0,0,89.8
23.557,3.29306,3.24730,146,150.82,196.07,271.49,0,0,89.8
23.557,1.77401,2.51066,112,150.75,195.97,271.35,0,0,89.8
23.557,3.22972,2.87019,129,152.07,197.70,273.74,0,0,89.8
23.557,3.39920,3.13470,141,153.35,199.35,276.03,0,0,89.8
23.557,17.65435,10.39452,254,156.95,204.03,282.51,1,0,89.8
23.557,21.80120,16.09786,254,160.65,208.85,289.17,1,0,89.8
23.641,13.55228,14.82507,254,164.85,214.31,296.73,1,0,89.8
23.642,15.04596,14.93551,254,168.47,219.02,303.25,1,0,89.8
23.642,18.67255,16.80403,254,171.82,223.37,309.28,1,0,89.8
23.642,14.99443,15.89923,254,176.50,229.45,317.70,1,0,89.8
23.642,18.86030,17.37976,254,180.78,235.01,325.40,1,0,89.8
23.643,15.68301,16.53139,254,184.30,239.59,331.74,1,0,89.8
23.643,20.89026,18.71083,254,188.05,244.47,338.49,1,0,89.8
23.726,19.41692,19.06387,254,191.60,249.08,344.88,1,0,89.8
23.727,7.57627,13.32007,254,194.75,253.18,350.55,1,0,89.8
23.727,8.08449,10.70228,254,197.95,257.33,356.31,0,0,89.8
23.727,9.96300,10.33264,254,202.35,263.06,364.23,0,0,89.8
23.727,6.07451,8.20358,254,206.38,268.29,371.48,0,0,89.8
23.728,6.30745,7.25551,254,209.85,272.81,377.73,0,0,89.8
23.728,1.82505,4.54028,204,212.40,276.12,382.32,0,0,89.8
23.812,5.71981,5.13004,230,216.00,280.80,388.80,0,0,89.8
23.812,1.54916,3.33960,150,216.97,282.07,390.56,0,0,89.8
23.812,5.56473,4.45217,200,219.10,284.83,394.38,0,0,89.8
23.812,2.47893,3.46555,155,219.93,285.90,395.87,0,0,89.8
23.813,7.77923,5.62239,253,219.90,285.87,395.82,0,0,89.8
23.813,8.64263,7.13251,254,219.90,285.87,395.82,0,0,89.8
23.813,19.31985,13.22618,254,219.90,285.87,395.82,0,0,89.8
23.813,7.24259,10.23439,254,219.90,285.87,395.82,0,0,89.8
23.898,3.50379,6.86909,254,219.90,285.87,395.82,0,0,89.8
23.898,15.28355,11.07632,254,219.90,285.87,395.82,0,0,89.8
23.898,10.22176,10.64904,254,219.90,285.87,395.82,0,0,89.8
23.899,6.09738,8.37321,254,219.90,285.87,395.82,0,0,89.8
23.899,11.31270,9.84296,254,219.90,285.87,395.82,0,0,89.8
23.899,8.08515,8.96405,254,220.00,286.00,396.00,0,0,89.8
23.900,12.09160,10.52782,254,221.32,287.72,398.38,0,0,89.8
23.984,7.09487,8.81135,254,222.78,289.61,401.00,0,0,89.8
23.984,5.77603,7.29369,254,225.30,292.89,405.54,0,0,89.8
23.985,6.86282,7.07825,254,227.65,295.94,409.77,0,0,89.8
23.985,2.26970,4.67398,210,229.65,298.55,413.37,0,0,89.8
23.986,4.06829,4.37113,196,230.95,300.24,415.71,0,0,89.8
23.986,1.07234,2.72174,122,230.35,299.45,414.63,0,0,89.8
23.987,4.75500,3.73837,168,231.75,301.28,417.15,0,0,89.8
24.070,2.14132,2.93985,132,231.82,301.37,417.28,0,0,89.8
24.070,5.29870,4.11928,185,232.93,302.80,419.27,0,0,89.8
24.071,2.16593,3.14260,141,230.10,299.13,414.18,0,0,89.8
24.071,5.93778,4.54019,204,228.85,297.50,411.93,0,0,89.8
24.071,3.62527,4.08273,183,227.07,295.20,408.74,0,0,89.8
24.072,4.91278,4.49775,202,225.78,293.51,406.40,0,0,89.8
24.072,3.93617,4.21696,189,224.15,291.40,403.47,0,0,89.8
24.072,4.34091,4.27893,192,222.60,289.38,400.68,0,0,89.8
24.154,3.43946,3.85919,173,220.57,286.75,397.03,0,0,89.8
24.154,3.55470,3.70695,166,218.38,283.89,393.07,0,0,89.8
24.154,3.34749,3.52722,158,215.97,280.77,388.75,0,0,89.8
24.154,2.53773,3.03247,136,213.03,276.93,383.44,0,0,89.8
24.155,3.75938,3.39593,152,210.47,273.62,378.86,0,0,89.8
24.155,3.51252,3.45422,155,208.00,270.40,374.40,0,0,89.8
24.156,3.53083,3.49253,157,205.57,267.25,370.03,0,0,89.8
24.238,2.99885,3.24569,146,202.88,263.74,365.18,0,0,89.8
24.238,3.91483,3.58026,161,200.55,260.72,360.99,0,0,89.8
24.238,1.88721,2.73373,123,198.53,258.08,357.35,0,0,89.8
24.239,4.21721,3.47547,156,196.68,255.68,354.02,0,0,89.8
24.239,3.72885,3.60216,162,196.97,256.07,354.56,0,0,89.8
24.239,3.55714,3.57965,161,196.00,254.80,352.80,0,0,89.8
24.239,4.48593,4.03279,181,196.65,255.65,353.97,0,0,89.8
24.324,4.08011,4.05645,182,194.88,253.34,350.78,0,0,89.8
24.324,3.81627,3.93636,177,192.95,250.84,347.31,0,0,89.8
24.324,3.92266,3.92951,176,191.00,248.30,343.80,0,0,89.8
24.324,3.27029,3.59990,161,188.68,245.28,339.62,0,0,89.8
24.324,2.50202,3.05096,137,185.75,241.47,334.35,0,0,89.8
24.324,2.89670,2.97383,133,182.72,237.54,328.90,0,0,89.8
24.324,3.12310,3.04846,137,179.80,233.74,323.64,0,0,89.8
24.324,3.08489,3.06668,138,176.90,229.97,318.42,0,0,89.8
24.409,2.52467,2.79567,125,173.68,225.78,312.62,0,0,89.8
24.409,3.16027,2.97797,134,170.68,221.88,307.22,0,0,89.8
24.409,4.62503,3.80150,171,168.60,219.18,303.48,0,0,89.8
24.409,4.49645,4.14898,186,166.90,216.97,300.42,0,0,89.8
24.410,3.70927,3.92912,176,164.95,214.44,296.91,0,0,89.8
24.410,3.70953,3.81932,171,162.88,211.74,293.18,0,0,89.8
24.410,3.71558,3.76745,169,161.85,210.41,291.33,0,0,89.8
24.494,3.01505,3.39125,152,160.75,208.97,289.35,0,0,89.8
24.494,2.46015,2.92570,131,160.97,209.27,289.75,0,0,89.8
24.495,1.75708,2.34139,105,159.40,207.22,286.92,0,0,89.8
24.495,2.64782,2.49460,112,158.90,206.57,286.02,0,0,89.8
24.495,2.81823,2.65642,119,157.25,204.43,283.05,0,0,89.8
24.495,3.01893,2.83767,127,156.90,203.97,282.42,0,0,89.8
24.495,3.66252,3.25010,146,155.45,202.08,279.81,0,0,89.8
24.495,3.78491,3.51750,158,154.82,201.27,278.69,0,0,89.8
24.580,3.32415,3.42083,153,153.60,199.68,276.48,0,0,89.8
24.580,3.64478,3.53280,158,152.82,198.67,275.08,0,0,89.8
24.580,4.27848,3.90564,175,152.40,198.12,274.32,0,0,89.8
24.581,3.11673,3.51118,158,152.03,197.63,273.65,0,0,89.8
24.581,3.64457,3.57787,161,151.90,197.47,273.42,0,0,89.8
24.581,3.26431,3.42109,153,151.78,197.31,273.19,0,0,89.8
24.582,3.28359,3.35234,150,152.12,197.76,273.82,0,0,89.8
24.666,1.87303,2.61269,117,151.25,196.62,272.25,0,0,89.8
24.666,4.04445,3.32857,149,151.10,196.43,271.98,0,0,89.8
24.666,2.96419,3.14638,141,150.70,195.91,271.26,0,0,89.8
24.667,3.34020,3.24329,145,150.68,195.88,271.22,0,0,89.8
24.667,3.13425,3.18877,143,150.22,195.29,270.40,0,0,89.8
24.667,3.04821,3.11849,140,150.65,195.85,271.17,0,0,89.8
24.667,2.59794,2.85822,128,149.95,194.94,269.91,0,0,89.8
24.751,3.20599,3.03210,136,149.30,194.09,268.74,0,0,89.8
24.751,4.22473,3.62841,163,149.35,194.16,268.83,0,0,89.8
24.751,2.51745,3.07293,138,148.28,192.76,266.90,0,0,89.8
24.751,4.99681,4.03487,181,148.25,192.72,266.85,0,0,89.8
24.752,2.62491,3.32989,149,147.55,191.82,265.59,0,0,89.8
24.752,4.02829,3.67909,165,147.28,191.46,265.10,0,0,89.8
24.752,2.52051,3.09980,139,146.72,190.74,264.11,0,0,89.8
24.752,3.51545,3.30762,148,147.00,191.10,264.60,0,0,89.8
24.836,1.95759,2.63260,118,146.62,190.61,263.93,0,0,89.8
24.836,2.97345,2.80303,126,146.35,190.25,263.43,0,0,89.8
24.837,2.96448,2.88375,129,146.12,189.96,263.03,0,0,89.8
24.837,2.32815,2.60595,117,145.93,189.70,262.67,0,0,89.8
24.848,3.41916,3.01255,135,145.95,189.73,262.71,0,0,89.8
24.848,2.56448,2.78852,125,144.80,188.24,260.64,0,0,89.8
24.849,4.60304,3.69578,166,144.30,187.59,259.74,0,0,89.8
